Branch	Store Name	Date	Hour (UTC)	Sales	Transactions	Discounts	Tax	Returns	Net Sales
NVD-RAIN	Mint Spring Valley	2026-01-10	10	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	11	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	12	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	13	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	14	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	15	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	16	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	17	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	18	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-10	19	371.00	5	121.19	44.91	0.00	249.81
NVD-RAIN	Mint Spring Valley	2026-01-10	20	247.00	5	79.89	30.21	0.00	167.11
NVD-RAIN	Mint Spring Valley	2026-01-10	21	129.00	3	35.98	16.89	0.00	93.02
NVD-RAIN	Mint Spring Valley	2026-01-10	22	247.00	5	81.98	30.32	0.00	165.02
NVD-RAIN	Mint Spring Valley	2026-01-10	23	236.00	4	58.80	32.57	0.00	177.20
NVD-RAIN	Mint Spring Valley	2026-01-11	0	270.00	3	154.99	21.13	0.00	115.01
NVD-RAIN	Mint Spring Valley	2026-01-11	1	88.00	2	19.99	12.50	0.00	68.01
NVD-RAIN	Mint Spring Valley	2026-01-11	2	448.61	8	162.91	52.51	0.00	285.70
NVD-RAIN	Mint Spring Valley	2026-01-11	3	264.00	4	122.47	25.45	0.00	141.53
NVD-RAIN	Mint Spring Valley	2026-01-11	4	937.02	14	413.76	87.02	0.00	523.26
NVD-RAIN	Mint Spring Valley	2026-01-11	5	464.00	6	230.45	42.90	0.00	233.55
NVD-RAIN	Mint Spring Valley	2026-01-11	6	339.00	8	132.94	36.47	0.00	206.06
NVD-RAIN	Mint Spring Valley	2026-01-11	7	225.00	7	74.98	27.58	0.00	150.02
NVD-RAIN	Mint Spring Valley	2026-01-11	8	279.00	7	121.86	28.88	0.00	157.14
NVD-RAIN	Mint Spring Valley	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	13	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	14	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	15	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	16	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	17	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	18	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-11	19	287.50	4	124.89	29.87	0.00	162.61
NVD-RAIN	Mint Spring Valley	2026-01-11	20	65.00	3	26.25	7.12	0.00	38.75
NVD-RAIN	Mint Spring Valley	2026-01-11	21	185.00	5	24.00	29.60	0.00	161.00
NVD-RAIN	Mint Spring Valley	2026-01-11	22	399.00	5	123.81	50.57	0.00	275.19
NVD-RAIN	Mint Spring Valley	2026-01-11	23	199.50	4	29.90	30.87	0.00	169.60
NVD-RAIN	Mint Spring Valley	2026-01-12	0	457.00	10	173.45	52.12	0.00	283.55
NVD-RAIN	Mint Spring Valley	2026-01-12	1	438.00	8	151.95	52.57	0.00	286.05
NVD-RAIN	Mint Spring Valley	2026-01-12	2	539.03	7	189.97	64.14	0.00	349.06
NVD-RAIN	Mint Spring Valley	2026-01-12	3	145.51	4	43.90	18.67	0.00	101.61
NVD-RAIN	Mint Spring Valley	2026-01-12	4	115.00	4	22.00	14.59	0.00	93.00
NVD-RAIN	Mint Spring Valley	2026-01-12	5	363.00	7	111.98	46.14	0.00	251.02
NVD-RAIN	Mint Spring Valley	2026-01-12	6	283.50	6	90.35	35.20	0.00	193.15
NVD-RAIN	Mint Spring Valley	2026-01-12	7	339.01	9	106.97	42.65	0.00	232.04
NVD-RAIN	Mint Spring Valley	2026-01-12	8	166.06	8	62.68	18.99	0.00	103.38
NVD-RAIN	Mint Spring Valley	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	14	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	15	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	16	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	17	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	18	0.00	0	0.00	0.00	0.00	0.00
NVD-RAIN	Mint Spring Valley	2026-01-12	19	131.00	2	56.89	13.62	0.00	74.11
NVD-RAIN	Mint Spring Valley	2026-01-12	20	165.00	2	72.10	17.07	0.00	92.90
NVD-RAIN	Mint Spring Valley	2026-01-12	21	46.50	1	14.89	5.81	0.00	31.61
NVD-RAIN	Mint Spring Valley	2026-01-12	22	678.00	9	241.97	80.12	0.00	436.03
NVD-RAIN	Mint Spring Valley	2026-01-12	23	168.00	4	8.99	29.23	0.00	159.01
MOD-MO4	Mint St. Peters	2026-01-06	0	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	1	2605.00	30	719.92	308.75	0.00	1885.08
MOD-MO4	Mint St. Peters	2026-01-06	2	590.00	12	148.39	74.68	0.00	441.61
MOD-MO4	Mint St. Peters	2026-01-06	3	2000.00	21	684.03	207.43	0.00	1315.97
MOD-MO4	Mint St. Peters	2026-01-06	4	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-06	15	558.00	9	220.29	51.98	0.00	337.71
MOD-MO4	Mint St. Peters	2026-01-06	16	1074.00	18	322.69	126.11	0.00	751.31
MOD-MO4	Mint St. Peters	2026-01-06	17	484.00	5	133.38	55.71	0.00	350.62
MOD-MO4	Mint St. Peters	2026-01-06	18	1338.80	18	413.17	144.01	0.00	925.63
MOD-MO4	Mint St. Peters	2026-01-06	19	1736.00	18	473.14	198.68	0.00	1262.86
MOD-MO4	Mint St. Peters	2026-01-06	20	1516.00	17	412.02	180.50	0.00	1103.98
MOD-MO4	Mint St. Peters	2026-01-06	21	1939.00	23	740.01	203.27	0.00	1198.99
MOD-MO4	Mint St. Peters	2026-01-06	22	2739.00	28	900.60	303.69	0.00	1838.40
MOD-MO4	Mint St. Peters	2026-01-06	23	2283.50	24	799.47	239.01	0.00	1484.03
MOD-MO4	Mint St. Peters	2026-01-07	0	1636.00	22	426.57	203.15	0.00	1209.43
MOD-MO4	Mint St. Peters	2026-01-07	1	2637.00	29	831.81	299.59	0.00	1805.19
MOD-MO4	Mint St. Peters	2026-01-07	2	846.02	8	413.29	66.27	0.00	432.73
MOD-MO4	Mint St. Peters	2026-01-07	3	1477.52	22	414.33	178.48	0.00	1063.19
MOD-MO4	Mint St. Peters	2026-01-07	4	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-07	15	731.00	12	181.29	90.97	0.00	549.71
MOD-MO4	Mint St. Peters	2026-01-07	16	810.00	12	229.42	93.57	0.00	580.58
MOD-MO4	Mint St. Peters	2026-01-07	17	1001.00	14	207.68	129.70	0.00	793.32
MOD-MO4	Mint St. Peters	2026-01-07	18	1208.00	16	432.00	128.10	0.00	776.00
MOD-MO4	Mint St. Peters	2026-01-07	19	1304.00	20	335.33	160.09	0.00	968.67
MOD-MO4	Mint St. Peters	2026-01-07	20	1141.00	14	286.37	140.95	0.00	854.63
MOD-MO4	Mint St. Peters	2026-01-07	21	1476.00	20	429.95	172.33	0.00	1046.05
MOD-MO4	Mint St. Peters	2026-01-07	22	2066.00	21	608.32	240.23	0.00	1457.68
MOD-MO4	Mint St. Peters	2026-01-07	23	1271.00	15	490.27	119.19	0.00	780.73
MOD-MO4	Mint St. Peters	2026-01-08	0	2634.00	29	875.63	291.55	0.00	1758.37
MOD-MO4	Mint St. Peters	2026-01-08	1	1470.00	16	418.58	171.10	0.00	1051.42
MOD-MO4	Mint St. Peters	2026-01-08	2	1999.00	24	587.65	232.46	0.00	1411.35
MOD-MO4	Mint St. Peters	2026-01-08	3	1467.00	23	520.92	158.22	0.00	946.08
MOD-MO4	Mint St. Peters	2026-01-08	4	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-08	15	1223.00	20	316.15	151.32	0.00	906.85
MOD-MO4	Mint St. Peters	2026-01-08	16	1194.00	11	469.84	122.75	0.00	724.16
MOD-MO4	Mint St. Peters	2026-01-08	17	1032.00	15	286.76	126.34	0.00	745.24
MOD-MO4	Mint St. Peters	2026-01-08	18	1033.00	17	360.66	111.21	0.00	672.34
MOD-MO4	Mint St. Peters	2026-01-08	19	1153.00	18	363.66	128.78	0.00	789.34
MOD-MO4	Mint St. Peters	2026-01-08	20	1890.00	22	588.19	217.91	0.00	1301.81
MOD-MO4	Mint St. Peters	2026-01-08	21	1880.00	21	521.96	222.21	0.00	1358.04
MOD-MO4	Mint St. Peters	2026-01-08	22	2762.50	35	672.46	347.56	0.00	2090.04
MOD-MO4	Mint St. Peters	2026-01-08	23	3176.50	32	1129.25	340.50	106.45	1940.80
MOD-MO4	Mint St. Peters	2026-01-09	0	3829.00	39	1197.77	430.92	0.00	2631.23
MOD-MO4	Mint St. Peters	2026-01-09	1	1579.00	22	435.98	190.13	0.00	1143.02
MOD-MO4	Mint St. Peters	2026-01-09	2	2508.00	32	737.51	290.16	0.00	1770.49
MOD-MO4	Mint St. Peters	2026-01-09	3	2405.50	24	1063.83	223.52	0.00	1341.67
MOD-MO4	Mint St. Peters	2026-01-09	4	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-09	15	1608.50	20	678.79	154.04	0.00	929.71
MOD-MO4	Mint St. Peters	2026-01-09	16	1228.80	12	413.94	134.40	0.00	814.86
MOD-MO4	Mint St. Peters	2026-01-09	17	1424.00	14	508.99	153.27	0.00	915.01
MOD-MO4	Mint St. Peters	2026-01-09	18	3404.00	33	1207.28	352.37	0.00	2196.72
MOD-MO4	Mint St. Peters	2026-01-09	19	1923.00	20	582.59	219.60	0.00	1340.41
MOD-MO4	Mint St. Peters	2026-01-09	20	4780.00	42	1992.09	462.16	0.00	2787.91
MOD-MO4	Mint St. Peters	2026-01-09	21	3930.00	39	1411.05	423.09	11.95	2507.00
MOD-MO4	Mint St. Peters	2026-01-09	22	3271.50	30	1133.58	346.42	0.00	2137.92
MOD-MO4	Mint St. Peters	2026-01-09	23	4284.50	54	1450.59	468.87	0.00	2833.91
MOD-MO4	Mint St. Peters	2026-01-10	0	4780.00	48	1613.56	526.55	0.00	3166.44
MOD-MO4	Mint St. Peters	2026-01-10	1	2973.01	27	958.16	329.78	0.00	2014.85
MOD-MO4	Mint St. Peters	2026-01-10	2	3984.53	40	1686.28	358.11	0.00	2298.25
MOD-MO4	Mint St. Peters	2026-01-10	3	2706.12	36	983.55	286.12	0.00	1722.57
MOD-MO4	Mint St. Peters	2026-01-10	4	40.00	1	10.00	5.09	0.00	30.00
MOD-MO4	Mint St. Peters	2026-01-10	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-10	15	791.00	9	273.34	87.76	0.00	517.66
MOD-MO4	Mint St. Peters	2026-01-10	16	3905.00	21	1383.74	402.72	0.00	2521.26
MOD-MO4	Mint St. Peters	2026-01-10	17	1988.00	17	628.36	225.18	0.00	1359.64
MOD-MO4	Mint St. Peters	2026-01-10	18	3478.00	34	1165.48	371.29	0.00	2312.52
MOD-MO4	Mint St. Peters	2026-01-10	19	2537.01	28	898.55	273.63	0.00	1638.46
MOD-MO4	Mint St. Peters	2026-01-10	20	3199.36	30	1331.01	305.61	0.00	1868.35
MOD-MO4	Mint St. Peters	2026-01-10	21	3223.00	33	1082.97	355.15	0.00	2140.03
MOD-MO4	Mint St. Peters	2026-01-10	22	4249.00	43	1719.95	405.85	0.00	2529.05
MOD-MO4	Mint St. Peters	2026-01-10	23	3646.01	35	1229.07	402.08	0.00	2416.94
MOD-MO4	Mint St. Peters	2026-01-11	0	3679.00	41	1292.67	392.33	0.00	2386.33
MOD-MO4	Mint St. Peters	2026-01-11	1	3374.00	25	1224.12	359.53	0.00	2149.88
MOD-MO4	Mint St. Peters	2026-01-11	2	3325.50	32	1284.65	336.95	0.00	2040.85
MOD-MO4	Mint St. Peters	2026-01-11	3	3013.00	32	1136.62	312.85	0.00	1876.38
MOD-MO4	Mint St. Peters	2026-01-11	4	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-11	15	737.00	6	285.14	76.59	0.00	451.86
MOD-MO4	Mint St. Peters	2026-01-11	16	749.00	8	277.76	79.88	0.00	471.24
MOD-MO4	Mint St. Peters	2026-01-11	17	1693.50	20	415.27	216.53	0.00	1278.23
MOD-MO4	Mint St. Peters	2026-01-11	18	1930.00	20	663.57	203.59	0.00	1266.43
MOD-MO4	Mint St. Peters	2026-01-11	19	991.00	11	335.46	107.18	0.00	655.54
MOD-MO4	Mint St. Peters	2026-01-11	20	2419.00	27	686.29	286.90	0.00	1732.71
MOD-MO4	Mint St. Peters	2026-01-11	21	2861.00	25	915.39	324.59	0.00	1945.61
MOD-MO4	Mint St. Peters	2026-01-11	22	2304.00	27	830.49	246.40	0.00	1473.51
MOD-MO4	Mint St. Peters	2026-01-11	23	2249.00	24	607.02	276.49	0.00	1641.98
MOD-MO4	Mint St. Peters	2026-01-12	0	2196.50	22	792.47	235.95	0.00	1404.03
MOD-MO4	Mint St. Peters	2026-01-12	1	2435.50	22	1074.39	228.35	0.00	1361.11
MOD-MO4	Mint St. Peters	2026-01-12	2	1992.00	23	752.27	210.14	0.00	1239.73
MOD-MO4	Mint St. Peters	2026-01-12	3	1334.00	12	579.79	127.85	0.00	754.21
MOD-MO4	Mint St. Peters	2026-01-12	4	12.00	1	3.60	1.42	0.00	8.40
MOD-MO4	Mint St. Peters	2026-01-12	5	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	6	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	7	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	8	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	14	0.00	0	0.00	0.00	0.00	0.00
MOD-MO4	Mint St. Peters	2026-01-12	15	428.00	7	214.24	35.31	0.00	213.76
MOD-MO4	Mint St. Peters	2026-01-12	16	680.00	8	243.12	74.05	0.00	436.88
MOD-MO4	Mint St. Peters	2026-01-12	17	1140.00	9	406.61	122.07	0.00	733.39
MOD-MO4	Mint St. Peters	2026-01-12	18	1222.00	12	333.99	144.12	0.00	888.01
MOD-MO4	Mint St. Peters	2026-01-12	19	1823.00	16	579.10	207.36	0.00	1243.90
MOD-MO4	Mint St. Peters	2026-01-12	20	2320.00	27	689.76	276.34	0.00	1630.24
MOD-MO4	Mint St. Peters	2026-01-12	21	1395.19	17	306.70	184.48	0.00	1088.49
MOD-MO4	Mint St. Peters	2026-01-12	22	1523.00	18	289.53	200.88	0.00	1233.47
MOD-MO4	Mint St. Peters	2026-01-12	23	3568.00	37	924.46	430.37	0.00	2643.54
AZD-4245IN	Mint Mesa 	2026-01-06	0	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	1	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	2	3519.00	74	1302.70	514.25	0.00	2216.30
AZD-4245IN	Mint Mesa 	2026-01-06	3	4462.00	72	1738.05	606.69	0.00	2723.95
AZD-4245IN	Mint Mesa 	2026-01-06	4	4245.18	83	1513.13	612.38	0.00	2732.05
AZD-4245IN	Mint Mesa 	2026-01-06	5	2800.00	60	923.70	432.84	0.00	1876.30
AZD-4245IN	Mint Mesa 	2026-01-06	6	215.00	3	62.00	24.70	0.00	153.00
AZD-4245IN	Mint Mesa 	2026-01-06	7	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	13	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	14	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	15	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	16	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-06	17	1971.00	35	692.30	279.91	0.00	1278.70
AZD-4245IN	Mint Mesa 	2026-01-06	18	1073.00	22	377.40	159.65	0.00	695.60
AZD-4245IN	Mint Mesa 	2026-01-06	19	2054.50	36	706.80	313.78	0.00	1347.70
AZD-4245IN	Mint Mesa 	2026-01-06	20	2087.00	28	766.06	279.99	0.00	1320.94
AZD-4245IN	Mint Mesa 	2026-01-06	21	2957.00	39	1050.00	430.98	0.00	1907.00
AZD-4245IN	Mint Mesa 	2026-01-06	22	2768.00	39	1083.44	332.79	0.00	1684.56
AZD-4245IN	Mint Mesa 	2026-01-06	23	2461.00	51	887.75	370.04	0.00	1573.25
AZD-4245IN	Mint Mesa 	2026-01-07	0	3991.00	66	1409.03	533.47	0.00	2581.97
AZD-4245IN	Mint Mesa 	2026-01-07	1	4457.00	79	1493.20	685.46	0.00	2963.80
AZD-4245IN	Mint Mesa 	2026-01-07	2	3415.00	65	1293.83	489.79	0.00	2121.17
AZD-4245IN	Mint Mesa 	2026-01-07	3	4352.00	64	1617.10	548.97	0.00	2734.90
AZD-4245IN	Mint Mesa 	2026-01-07	4	3729.00	66	1340.70	532.28	0.00	2388.30
AZD-4245IN	Mint Mesa 	2026-01-07	5	2380.00	54	827.80	331.06	0.00	1552.20
AZD-4245IN	Mint Mesa 	2026-01-07	6	139.00	3	52.00	21.15	0.00	87.00
AZD-4245IN	Mint Mesa 	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	13	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	14	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	15	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	16	0.00	0	0.00	0.00	0.00	0.00
AZD-4245IN	Mint Mesa 	2026-01-07	17	2476.00	40	775.90	375.30	0.00	1700.10
AZD-4245IN	Mint Mesa 	2026-01-07	18	1988.00	18	744.45	206.77	0.00	1243.55
AZD-4245IN	Mint Mesa 	2026-01-07	19	2316.00	33	761.58	334.58	0.00	1554.42
AZD-4245IN	Mint Mesa 	2026-01-07	20	2332.00	34	815.50	290.00	0.00	1516.50
AZD-4245IN	Mint Mesa 	2026-01-07	21	3465.00	49	1317.90	485.67	0.00	2147.10
AZD-4245IN	Mint Mesa 	2026-01-07	22	4305.00	63	1630.38	548.62	0.00	2674.62
AZD-4245IN	Mint Mesa 	2026-01-07	23	3199.00	55	1310.20	436.49	0.00	1888.80
AZD-4245IN	Mint Mesa 	2026-01-08	0	5431.00	80	2372.40	629.27	0.00	3058.60
AZD-4245IN	Mint Mesa 	2026-01-08	1	3291.01	60	1072.40	511.52	0.00	2218.61
AZD-4245IN	Mint Mesa 	2026-01-08	2	4939.00	81	1800.20	731.66	0.00	3138.80
AZD-4245IN	Mint Mesa 	2026-01-08	3	4768.00	81	1763.66	701.46	0.00	3004.34
